Loss,Recall
1.0153858002195968,0.9132675640930422
0.3468755833011992,0.9400131287053316
0.27769659377158956,0.9517556560356274
0.2304783692068242,0.9601990217667484
0.189336759327574,0.9684452847814251
0.1617972580676383,0.9733660592306809
0.13792220785262738,0.9767504893767347
0.12363716232332778,0.9784005830096874
0.11052631973586184,0.9806644659469512
0.10354160016521495,0.9829512286399552
0.09466117847156018,0.9836159917611071
0.08741675144497385,0.9832407171343693
0.08139759867273746,0.9855522678261209
0.07765047833164956,0.9839505298570378
0.07543057252434975,0.9848875698591689
0.07153813734333565,0.9859694705279554
0.06744240693589475,0.9859831393068884
0.06278916624315242,0.9860300352821175
0.06195331733832334,0.9863383122668065
0.058062512253193144,0.9867806770308917
0.05484640396180305,0.9876399262611077
0.05249523585464092,0.9870281409846802
0.05077776687933092,0.9860392897580909
0.048501355331787406,0.9871303149165565
0.04710968074567141,0.9873454107275368
0.04459953046542533,0.9873511328204894
0.044324237789879456,0.9885393083186441
0.043492037194602665,0.9885390941937453
0.040790613257187476,0.9877895849406473
0.03922367512862733,0.9895189516415123
0.03937502718590041,0.9875793901478757
0.037306515801143136,0.9884710663412337
0.03439733470453227,0.989155080782784
0.034326368070980336,0.9875021931442545
0.03396269925374617,0.9889525049715437
0.0321907875583844,0.9879677567102615
0.03177760268977665,0.9892594200729088
0.03009011364601394,0.9888384599545779
0.02917705624602101,0.9886018384759894
0.029512312958769975,0.988239301339292
0.028889293241453298,0.9899258870139812
0.02804407469155465,0.9890178341215929
0.028422336746007203,0.9895312460525544
0.02730717780662978,0.9893139844992893
0.02574062687543003,0.989976005189168
0.025234634153782687,0.9899333181194478
0.02585519981629988,0.9898076980512098
0.022629656248349457,0.9889040694895928
0.023146776088136943,0.989684934206091
0.022331252163077922,0.9903412061930517
0.02227826382410019,0.9902235022444831
0.021684667187683443,0.9894215696343125
0.02151975162089505,0.9905360868393333
0.02177547437406363,0.989634247916575
0.020797353659439435,0.9895825701635046
0.01922574813002126,0.9895968244155391
0.020056564622419944,0.9895190618755756
0.018437814941391982,0.9899138413530869
0.019454712676320304,0.9890852844093161
0.01925884272526712,0.989998353922992
0.01816171446438641,0.9904676456595449
0.017200116597690638,0.989324916615564
0.01614416731531395,0.9898415838958489
0.018311079245734406,0.9890372357697649
0.01695943044775978,0.9899283253238769
0.016645521886815177,0.989442235046379
0.01683167960455126,0.9892568513370952
0.016296350498227998,0.9900419023463751
0.016287694852105638,0.9883805871248763
0.016208938636044237,0.9897548837292648
0.014972504363098042,0.9892641242700299
0.0153606322593987,0.9902045862080359
0.01602019416614178,0.989527534265032
0.014102645787568962,0.9907191667565158
0.013735309817848053,0.9908519252923783
0.014277716268329544,0.9911415397313691
0.014159667704928111,0.9909744573141998
0.015418891335758281,0.9898504616420525
0.013927999501453436,0.9901759224013592
0.014443894292901646,0.9894930244101809
0.01395268612615566,0.9905620490402329
0.014332350274359688,0.9903361687385317
0.0138802882727295,0.9907886933124959
0.01346463995188118,0.990429348484632
0.01433890553988873,0.9907496890410533
0.012966135999762473,0.9902881491499362
0.012712389798933996,0.9907710828785014
0.012867025682762106,0.990537187102006
0.012703885819683684,0.9902808761560798
0.01296038942441265,0.9906416728994423
0.01194606344562341,0.9902002552682909
0.013687687429371587,0.9899576124181839
0.011865307880253431,0.9905610913481429
0.0119100019613162,0.9898982347460518
0.010711655990924052,0.9904911353276102
0.010973018325835545,0.9900480040853971
0.0121403685228483,0.9904528734269027
0.010051400898064071,0.9901178655790643
0.012262456109400521,0.9903174289265463
0.010916979468992337,0.9911334545211297
