Loss,Recall
1.6133160858712299,0.8953834521379618
0.3803028272821548,0.9395413233903037
0.286466768130343,0.9505846212395852
0.25000220239162446,0.9553685546881134
0.22432930995809272,0.9615291685963234
0.201780807052521,0.9632574186568712
0.18890696145752642,0.9671690447120582
0.17692594477470885,0.9692662248347711
0.16859795863324023,0.9699066393297409
0.15978065380390655,0.9730419023018773
0.15083560271466032,0.9739956011849585
0.14154805471288398,0.9757124191263395
0.13424295445388937,0.9775128788361422
0.12825375164442873,0.9779077821177424
0.11917586863992062,0.980398240409105
0.1164455329008559,0.9793599883680661
0.11079741568958505,0.9812503002827171
0.10471627038527043,0.9801169958874855
0.10100585501244727,0.9813211261809627
0.0978855512085113,0.9820165354043858
0.09221949800056346,0.9828461686678693
0.08980212106983712,0.9821737106691664
0.08811937138596748,0.9825236972449932
0.08378304816148383,0.9834269253585111
0.0797797197991229,0.9847967950847837
0.07917209540275817,0.9840462012864896
0.07606088413282278,0.9836506802427983
0.07308173155055402,0.9847065904520578
0.07070380311380041,0.9841502542853744
0.06612397980024205,0.9842001818269411
0.06744907667979282,0.9856053516931725
0.06633729054889781,0.9842752347563977
0.06340214027527799,0.9857785945300813
0.06084567915568961,0.9852044760540233
0.05889912992715836,0.9859704216615179
0.05720879524312121,0.9857664498786878
0.05713763493806758,0.9850238229135823
0.05635053619663132,0.9847418275908882
0.053267115255461094,0.986637065691261
0.051473972070565886,0.9861288883773008
0.05258733043248983,0.9855773888096053
0.05056983196037881,0.9863071706739209
0.04879118667400264,0.9862013350789635
0.049338314440497695,0.9869470427663194
0.045735880839539333,0.9866616852119954
0.0459748048771252,0.987354459908582
0.043649373029140716,0.9872405228262038
0.04350764326295479,0.9872974077443327
0.0422667975596925,0.9866742348249083
0.0415930964627323,0.9870487888344218
0.039641491509974,0.9860057059101542
0.03869499076910792,0.9865170540241215
0.03816590211453273,0.9864656996584664
0.038344192580181236,0.9862952946613717
0.037612279770063595,0.9872997215596371
0.03576127787695286,0.9868611539564395
0.03326603533660478,0.9864650676127468
0.03351970491138227,0.9868837797816941
0.034207916358842495,0.9875205886591184
0.03402319786317171,0.9869424969802232
0.03140095529602246,0.9870891113747391
0.033841824575149,0.9871227760411369
0.03201579048318115,0.9871934873097613
0.03134862765907607,0.9868598047017523
0.0300917486739444,0.9872670679792727
0.02997755220734534,0.9872216484909482
0.027863106012661405,0.9870709096633868
0.02854841287901744,0.9871874496896439
0.027804900555217518,0.9872914429557647
0.02813809613816123,0.986584467525286
0.027731649404233123,0.9879810045342173
0.02813821945220549,0.9883693063476533
0.025001509587696574,0.9871797807844889
0.026010825389877278,0.9872622898914954
0.02501252157455112,0.9869699569885284
0.024167260050060268,0.9853567050791471
0.025148033774755104,0.9868634682790576
0.024234838612338012,0.9873118621193759
0.023360216683470346,0.9882969986068089
0.02352498569624855,0.9875025595235745
0.024398736355509213,0.9874938253884536
0.022806995130203504,0.9872996716686957
0.023556412908030636,0.9877877504785639
0.02447376430549837,0.9866793947523822
0.023606754304405224,0.9878085682412412
0.02157365254502981,0.9864767061703402
0.022303347219713034,0.9861157110456917
0.02110932289147155,0.9870815784191924
0.019842318189825785,0.9882963487861074
0.01971304593112399,0.9873561070481577
0.020493203927168344,0.9881773941969497
0.01949887229129672,0.9867628033230742
0.021211520398154538,0.9884847243310867
0.019721178987875898,0.9879769476451703
0.020516994682715294,0.9879887932337507
0.019578024656809075,0.9880844399104536
0.018016495995540567,0.9870795601114173
0.01954125923877384,0.9884084026680021
0.018417593165167032,0.9887668000121492
0.01848357016854781,0.9875931504828654
