Loss,Recall
0.6315033802619348,0.705
0.606652021408081,0.705
0.6113186478614807,0.705
0.6130066834963285,0.705
0.6105812283662649,0.705
0.6121457861020014,0.705
0.6050996917944688,0.705
0.6102468921588018,0.705
0.6047088939409989,0.705
0.6113985043305618,0.705
0.6082413563361535,0.705
0.6059166422257056,0.705
0.6067539361807016,0.705
0.6117654992983892,0.705
0.6104617302234356,0.705
0.6117276686888474,0.705
0.6108359923729529,0.705
0.6034533794109638,0.705
0.6119476098280686,0.705
0.6041744947433472,0.705
0.6089286437401404,0.705
0.607170256284567,0.705
0.6038751648022578,0.705
0.6085001688737136,0.705
0.61264967918396,0.705
0.6077514703457172,0.705
0.6091720095047584,0.705
0.6121233472457299,0.705
0.6136079293030959,0.705
0.6108698799059942,0.705
0.608078080874223,0.705
0.6131772719896756,0.705
0.611864644747514,0.705
0.6118377034480755,0.705
0.6164070872160105,0.705
0.6080585626455454,0.705
0.606761478460752,0.705
0.6058021141932561,0.705
0.6054062522374667,0.705
0.606146766589238,0.705
0.6073475709328284,0.705
0.6088768152090219,0.705
0.6013715083782489,0.705
0.6102357506752014,0.705
0.6048634877571692,0.705
0.6090062444026654,0.705
0.6000982591739068,0.705
0.6017566598378695,0.705
0.6005536730472858,0.705
0.6012897583154532,0.705
0.6047175710017865,0.705
0.6042347183594337,0.705
0.6035065650939941,0.705
0.6107025421582736,0.705
0.600880673298469,0.705
0.5918797208712652,0.705
0.592312936599438,0.705
0.5875376325387222,0.7025
0.5698976952296037,0.6925
0.5806903013816247,0.705
0.5711002808350784,0.695
0.5614723196396461,0.6675
0.5545481718503512,0.6975
0.5490628618460435,0.7325
0.5383250117301941,0.6925
0.5392112548534687,0.7025
0.5124720862278571,0.6825
0.5104361726687505,0.715
0.49547261228928197,0.7275
0.48578691482543945,0.715
0.4797534805077773,0.73
0.46470784682493943,0.75
0.46211559955890363,0.74
0.46186024179825413,0.76
0.4395759655879094,0.79
0.4319051274886498,0.7575
0.42101634924228376,0.8
0.4042764122669513,0.815
0.4045710334411034,0.805
0.3819774160018334,0.79
0.39583199528547436,0.7925
0.38411940978123593,0.8175
0.3694609311910776,0.8275
0.3673013334090893,0.815
0.37119088952357954,0.8475
0.3664794151599591,0.8225
0.3393528667780069,0.83
0.3481489419937134,0.8475
0.33438674761698794,0.86
0.33451181650161743,0.8425
0.3301198918085832,0.8225
0.3016869609172528,0.86
0.30561156227038455,0.8675
0.28926215263513416,0.8525
0.29548481794504017,0.85
0.28644223855091977,0.8725
0.3098349766089366,0.855
0.3100403524362124,0.8425
0.287871316075325,0.8475
0.28576916800095487,0.86
