Loss,Recall
0.6202296018600464,0.705
0.6074252908046429,0.705
0.6102308539243845,0.705
0.603747124855335,0.705
0.6105206838020911,0.705
0.603179931640625,0.705
0.6109282878729013,0.705
0.6030144370519198,0.705
0.6070858469376197,0.705
0.6093340378541213,0.705
0.6056469770578238,0.705
0.6062962000186627,0.705
0.6078268381265494,0.705
0.6068728107672471,0.705
0.5994294102375324,0.705
0.6112115016350379,0.705
0.6085823086591867,0.705
0.6041557559600244,0.705
0.6091034045586219,0.705
0.6057173701433035,0.705
0.6065515417319077,0.705
0.6018117024348333,0.705
0.6079855928054223,0.705
0.6088116123126104,0.705
0.609370809334975,0.705
0.6073284974465003,0.705
0.6037840270079099,0.705
0.6037132235673758,0.705
0.6048750877380371,0.705
0.6098246849500216,0.705
0.60521734219331,0.705
0.6039930902994596,0.705
0.6029121967462393,0.705
0.6046030475543096,0.705
0.6063236044003413,0.705
0.610743522644043,0.705
0.6044734441317045,0.705
0.6063301746661847,0.705
0.6039753602101252,0.705
0.6089053520789514,0.705
0.6068122386932373,0.705
0.602592775454888,0.705
0.6059539684882531,0.705
0.6064408604915326,0.705
0.6083257152484014,0.705
0.6022878335072444,0.705
0.6143730878829956,0.705
0.6075794559258682,0.705
0.6047593217629653,0.705
0.6010462779265183,0.705
0.6074533600073594,0.705
0.6050989673687861,0.705
0.6051262800510113,0.705
0.6068177635853107,0.705
0.6104008188614478,0.705
0.6064839867445139,0.705
0.6086272459763747,0.705
0.6063612057612493,0.705
0.6054504880538354,0.705
0.6055512795081506,0.705
0.605252165060777,0.705
0.6047223668832046,0.705
0.601858221567594,0.705
0.6057287454605103,0.705
0.6032934463941134,0.705
0.6050229210119981,0.705
0.6082879442435044,0.705
0.6095819014769334,0.705
0.6063890227904687,0.705
0.6078597490604107,0.705
0.6100366849165696,0.705
0.6098801952141982,0.705
0.6015455080912664,0.705
0.6069697508445153,0.705
0.6045051033680255,0.705
0.608087787261376,0.705
0.6046488239214971,0.705
0.6038003930678735,0.705
0.6115931455905621,0.705
0.6054992033885076,0.705
0.6110112850482647,0.705
0.6090400952559251,0.705
0.6101627624951876,0.705
0.6007501895611103,0.705
0.6026848967258747,0.705
0.606258172255296,0.705
0.6087983479866614,0.705
0.6091296535271865,0.705
0.6087227784670316,0.705
0.610139745932359,0.705
0.601998663865603,0.705
0.6099106394327604,0.705
0.6077682651006259,0.705
0.6051723452714773,0.705
0.602672659433805,0.705
0.6025235607073858,0.705
0.6052424632585965,0.705
0.6090803329761212,0.705
0.6051498789053696,0.705
0.6034680329836332,0.705
