Loss,Recall
0.6212165172283466,0.705
0.609656558587001,0.705
0.6095146215879,0.705
0.6092400367443378,0.705
0.6054097551565903,0.705
0.609762544815357,0.705
0.610071980036222,0.705
0.6054598276431744,0.705
0.6019340661855844,0.705
0.6043244095949026,0.705
0.607501011628371,0.705
0.6099824263499334,0.705
0.6059443996502802,0.705
0.6060373187065125,0.705
0.608576082266294,0.705
0.6070800561171311,0.705
0.6036997437477112,0.705
0.6031586757073035,0.705
0.6089584506475009,0.705
0.6066646254979647,0.705
0.6042741720493023,0.705
0.6087676561795748,0.705
0.6152304777732263,0.705
0.6040236078775846,0.705
0.6053413932140057,0.705
0.6033149224061233,0.705
0.6057597169509301,0.705
0.6060574834163373,0.705
0.6111482473520132,0.705
0.6065001625281113,0.705
0.6042710405129653,0.705
0.6049219920085027,0.705
0.605397458259876,0.705
0.6080256746365473,0.705
0.6056942435411307,0.705
0.6022902452028714,0.705
0.6029983988175025,0.705
0.6047811920826252,0.705
0.6026369287417486,0.705
0.5974423105900104,0.705
0.5978906429730929,0.705
0.5895912234599774,0.705
0.5888342215464666,0.705
0.5844200482735267,0.705
0.5760624775519738,0.705
0.5693410268196692,0.705
0.5618045513446515,0.705
0.5473403747265155,0.705
0.5267090132603278,0.705
0.5135607100450076,0.685
0.5028998553752899,0.7
0.4898320505252251,0.71
0.4709922785942371,0.7275
0.45130603359295773,0.7175
0.4622427958708543,0.735
0.44876511509601885,0.7525
0.4613584050765404,0.7925
0.4385008147129646,0.785
0.43085615451519305,0.7675
0.41986669256136966,0.7925
0.40905000613285947,0.8225
0.39347947331575245,0.8075
0.39617990301205563,0.8275
0.3806719138072087,0.8375
0.4031668786819165,0.805
0.38387190378629243,0.805
0.36479836243849534,0.8075
0.3758002771781041,0.7975
0.3698611832582034,0.8325
0.3559424556218661,0.8275
0.3386585689507998,0.815
0.35061519191815305,0.8575
0.34682952211453366,0.8275
0.3420589566230774,0.805
0.34101435198233676,0.84
0.3208127709535452,0.855
0.32073487226779646,0.85
0.3162064231359042,0.8575
0.3178032682492183,0.8525
0.308363880102451,0.87
0.32126660415759456,0.835
0.310295412173638,0.83
0.3098517278066048,0.85
0.30218872313316053,0.835
0.3130781375444852,0.8575
0.32082096888468814,0.845
0.30062528069202715,0.8575
0.30174880073620725,0.8375
0.29689780794657195,0.8375
0.3091347561432765,0.83
0.2914876937866211,0.8825
0.2753458195007764,0.86
0.2827405700316796,0.865
0.2814811204488461,0.8675
0.2759848878933833,0.865
0.27177607325407177,0.855
0.266289247916295,0.8625
0.28793942355192625,0.84
0.3006185923631375,0.855
0.27765362652448505,0.8775
