Loss,Recall
0.6195019712814918,0.0
0.6145706268457266,0.0
0.6026831819460943,0.0
0.5993320024930514,0.0
0.59688512637065,0.0
0.581956161902501,0.0
0.5822245386930612,0.0
0.5760411345041715,0.0
0.5555834220005915,0.0
0.5438687549187586,0.00847457627118644
0.5176398180998288,0.11864406779661017
0.5090480011243087,0.4915254237288136
0.4929493275972513,0.3474576271186441
0.46453401904839736,0.1864406779661017
0.44491294484872085,0.7542372881355932
0.4231030780535478,0.6694915254237288
0.40280054395015424,0.8220338983050848
0.4038915519530957,0.847457627118644
0.37827321657767665,0.9576271186440678
0.3798588399703686,0.7457627118644068
0.38442033300032985,0.940677966101695
0.35505072428629947,0.8050847457627118
0.3468248981695909,0.9491525423728814
0.334037001316364,0.923728813559322
0.32959779638510484,0.8983050847457628
0.32100119957557094,0.9745762711864406
0.317469243819897,0.9745762711864406
0.31283230506456816,0.9745762711864406
0.2984836789277884,0.9661016949152542
0.29749998221030605,0.9745762711864406
0.2781182424380229,0.9661016949152542
0.2776499424989407,0.9067796610169492
0.28572749403806835,0.9830508474576272
0.2775930395493141,0.940677966101695
0.2659148665574881,0.8983050847457628
0.2736730013902371,0.9322033898305084
0.27097954429112947,0.9915254237288136
0.2766256412634483,1.0
0.2790928299610431,0.9915254237288136
0.26880760605518633,0.9745762711864406
0.2548367346708591,0.9152542372881356
0.25144050786128413,0.9322033898305084
0.2512189562504108,0.8898305084745762
0.24952260691386002,0.9745762711864406
0.22743628919124603,0.9152542372881356
0.24052996933460236,0.9661016949152542
0.22992377785535958,0.9152542372881356
0.24126808803815109,0.9745762711864406
0.23519486991258767,0.9745762711864406
0.21624252085502332,0.9745762711864406
0.22223060864668626,0.9915254237288136
0.20739988409555876,0.9915254237288136
0.20165095420984122,0.9830508474576272
0.2075704553952584,0.940677966101695
0.19850415564500368,1.0
0.20288618367451888,1.0
0.20582459179254678,1.0
0.19751125344863305,0.9915254237288136
0.1959654539823532,1.0
0.1936501276034575,0.9576271186440678
0.19632299817525423,0.9915254237288136
0.18963187703719506,0.9661016949152542
0.17578443770225233,0.9915254237288136
0.18898040170852953,1.0
0.18374797587211317,0.9830508474576272
0.18641776992724493,0.9915254237288136
0.18428343878342554,0.9661016949152542
0.1795056668611673,0.9745762711864406
0.17651809064241555,0.9661016949152542
0.17594971565099862,0.9915254237288136
0.17241282359911844,1.0
0.17474859723678002,0.9915254237288136
0.17192879835000405,0.9661016949152542
0.16543793334410742,1.0
0.17283674444143587,0.9576271186440678
0.15626896172761917,1.0
0.15557959217291611,0.9915254237288136
0.17194140186676612,0.9745762711864406
0.15462036774708673,0.940677966101695
0.16894230876977628,0.9745762711864406
0.15575746733408707,0.9661016949152542
0.1668097468522879,0.9915254237288136
0.14818032143207696,0.9576271186440678
0.14532828445617968,1.0
0.13976063407384431,1.0
0.14889466418669775,1.0
0.13947914368831194,1.0
0.14829495950387075,0.9830508474576272
0.1487900631932112,0.9491525423728814
0.15796046130932295,0.9830508474576272
0.14410338894678995,1.0
0.14620421081781387,0.9915254237288136
0.1413776628099955,0.9830508474576272
0.13286048231216577,0.9576271186440678
0.14797375752375677,0.9661016949152542
0.15129520686773154,0.9322033898305084
0.15583744931679505,0.940677966101695
0.14209385158923957,0.9915254237288136
0.12361267610238148,0.9661016949152542
0.12585942447185516,0.9661016949152542
